AT2G26510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47620,GO:0009735,GO:0009737,GO:0009739,GO:0010029,GO:0008283,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G47500,GO:0006355,GO:0048510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46970,GO:0009414,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46590,GO:0009723,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G46460,GO:0006511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G45260,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G44750,GO:0009294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G44450,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G40060,GO:0009637,GO:0048510,GO:0048573,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39980,GO:0009073,GO:0009611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39800,GO:0010264,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39260,GO:0010043,GO:0009735,GO:0009737,GO:0009409,GO:0009651,GO:0045087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G38960,GO:0010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39090,GO:0006970,GO:0009651,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G39330,GO:0009735,GO:0009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G38580,GO:0010286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G38840,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G38800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G38470,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G37970,GO:0009809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G37760,GO:0009611,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G37470,GO:0009640,GO:0009704,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G37610,GO:0006355,GO:0009409,GO:0009733,GO:0009751,GO:0010200,GO:0042542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G37590,GO:0009908,GO:0009958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35780,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35630,GO:0009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35040,GO:0010043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G34990,GO:0009651,GO:0009723,GO:0009737,GO:0009751,GO:0009753,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G35020,GO:0009958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G34240,GO:0009414,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G33950,GO:0009414,GO:0046777,GO:0009737,GO:0010118,GO:0010119,GO:0019432,GO:0042742,GO:0009651,GO:0009738,GO:2000377,GO:0006970,GO:0048366,,,,,,,,,,,,,,,,,,,,,,,,
AT4G34100,GO:0009414,GO:0042335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G34200,GO:0009555,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G33630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G33220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G32690,GO:0009733,GO:0001666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G32980,GO:0009640,GO:0010228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G32280,GO:0009733,GO:0010114,GO:0010218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G32150,GO:0010118,GO:0009651,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G31870,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G30290,GO:0008283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G30650,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G30210,GO:0009698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29720,GO:0048510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29190,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29080,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G29010,GO:0009908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G27940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G27800,GO:0009767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G27710,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G26780,GO:0009408,GO:0010286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G26400,GO:0010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G26610,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G26150,GO:0007623,GO:0009735,GO:0010380,GO:0009740,GO:0009416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25480,GO:0009409,GO:0009414,GO:0009631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25470,GO:0009409,GO:0009631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G24960,GO:0009555,GO:0009908,GO:0009414,GO:0042538,GO:0009737,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G24800,GO:0009651,GO:0009723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25050,GO:0042335,GO:0009627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G25080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G24520,GO:0006979,GO:0009698,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G23890,GO:0009767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G23920,GO:0042546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G23630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G23600,GO:0042538,GO:0009737,GO:0009611,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G22890,GO:0015979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G22200,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G22570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G21610,GO:0009617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G20890,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G20070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G20170,GO:0042546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G19880,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G18910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G18390,GO:0030154,GO:0009965,GO:0009637,GO:0048366,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G13830,GO:0061077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G17870,GO:0009738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G13750,GO:0048364,GO:0009926,GO:0010305,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G12470,GO:0050832,GO:0070417,GO:0009631,GO:0009627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G12000,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G12030,GO:0019761,GO:0009611,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G11600,GO:0009651,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G11360,GO:0010200,GO:0016567,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G10340,GO:0009637,GO:0010114,GO:0010218,GO:0015979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G09970,GO:0007623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G09460,GO:0009739,GO:0009751,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G09820,GO:0048316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G08920,GO:0009640,GO:0010114,GO:0010244,GO:0010117,GO:0007623,GO:0009638,GO:0009414,GO:0046777,GO:0009646,GO:0010118,GO:0042752,GO:2000377,GO:0009637,GO:0010218,GO:0009416,GO:0009644,,,,,,,,,,,,,,,,,,,,
AT4G09020,GO:0005983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G05410,GO:0009553,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G04955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G03400,GO:0009416,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G03190,GO:0009733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G02440,GO:0009585,GO:0010099,GO:0048366,GO:0048573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G02500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G01690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT4G01460,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G25520,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G16720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G18640,GO:0009555,GO:0048364,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G19920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT2G33590,GO:0009408,GO:0009414,GO:0009737,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT2G33380,GO:0009737,GO:0009409,GO:0010118,GO:0009651,GO:2000377,GO:0009751,GO:0050832,GO:0009620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT2G33570,GO:0042546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT2G40460,GO:0009624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G22190,GO:0006970,GO:0009409,GO:0009414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G22070,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G07240,GO:0009819,GO:0010030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G18150,GO:0000302,GO:0009611,GO:0009753,GO:0042542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G20693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G16850,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G51700,GO:0006355,GO:0010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G56200,GO:0009658,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G56190,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G12320,GO:0007623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G12560,GO:0009737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G69440,GO:0051607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G11040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G75280,GO:0006979,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G75220,GO:0010030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G14790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G28270,GO:0042631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G11964,GO:0006364,GO:0009553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G52360,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G52180,GO:0005983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G52190,GO:0016036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT2G34090,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16857,GO:0009735,GO:0009414,GO:0048364,GO:0048367,GO:0071368,GO:0010380,GO:0010082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G15140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23840,GO:0009555,GO:0042761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G26450,GO:0009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G13550,GO:0010099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G13450,GO:0009646,GO:0009744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G14067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G19710,GO:0009416,GO:0009611,GO:0019761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G20060,GO:0006511,GO:0008283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G28910,GO:0042761,GO:0009723,GO:0009753,GO:0009733,GO:0001666,GO:0009739,GO:0009751,GO:0009617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G27300,GO:0006006,GO:0009051,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23690,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G14900,GO:0009793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G27925,GO:0010206,GO:0009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G27820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G15095,GO:0010207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G26520,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G25740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G12670,GO:0046686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G18440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G18420,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G29200,GO:0009073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G18710,GO:0010200,GO:0016567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23050,GO:0009414,GO:0009611,GO:0009630,GO:0009733,GO:0009753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23000,GO:0009409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G18750,GO:0006468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G26680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23210,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G27530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G19450,GO:0009809,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16240,GO:0006833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G24500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G21560,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G15770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G23400,GO:0009658,GO:0010193,GO:0042742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G22840,GO:0010117,GO:0010030,GO:0080167,GO:0009409,GO:0034605,GO:0071483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G17609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G15460,GO:0006364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16570,GO:0009741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G16770,GO:0010286,GO:0009735,GO:0009723,GO:0009873,GO:0009753,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G22400,GO:0048364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G06060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G02570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G02380,GO:0009658,GO:0009909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G09920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G08730,GO:0045727,GO:0006468,GO:0009409,GO:0009651,GO:0006970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G09600,GO:0046686,GO:0009723,GO:0009737,GO:0009753,GO:0009651,GO:0009733,GO:0009739,GO:0009751,GO:0048573,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G05880,GO:0009409,GO:0009737,GO:0042538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G05800,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G04550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G07270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G10020,GO:0006979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G09440,GO:0009408,GO:0009615,GO:0046686,GO:0080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G08920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G08940,GO:0009637,GO:0009735,GO:0010114,GO:0010218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G07560,GO:0006635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G02180,GO:0009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G01500,GO:0042742,GO:0015979,GO:0009409,GO:0010119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT3G01770,GO:0045893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G13260,GO:0048366,GO:0045892,GO:0048527,GO:0009741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G13450,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G01470,GO:0009611,GO:0009644,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G01620,GO:0006833,GO:0009414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G01520,GO:0009651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G44000,GO:0009658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G12580,GO:0046777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G15820,GO:0015979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G20450,GO:0009409,GO:0009414,GO:0009631,GO:0009737,GO:0010029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G20440,GO:0006970,GO:0009409,GO:0009414,GO:0009631,GO:0009737,GO:0010286,GO:0050832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G28100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G52340,GO:0009414,GO:0010182,GO:0009408,GO:0009750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G63180,GO:0009555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G68920,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G77610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G60960,GO:0009624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT1G77460,GO:0009826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
